time_step,i,j,seed_0,mean_margin,std_margin
1650,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1660,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1670,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1680,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1690,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1700,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1710,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1720,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1730,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1740,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1750,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1760,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1770,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1780,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1790,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1800,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1810,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1820,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1830,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1840,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1850,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1860,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1870,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1880,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1890,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1900,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1910,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1920,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1930,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1940,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1950,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1960,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1970,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1980,3,4,-0.14378765225410461,-0.14378765225410461,0.0
1990,3,4,-0.14378765225410461,-0.14378765225410461,0.0
0,3,5,0.0046380977146327496,0.0046380977146327496,0.0
10,3,5,0.005615331698209047,0.005615331698209047,0.0
20,3,5,0.006650525610893965,0.006650525610893965,0.0
30,3,5,0.00827992893755436,0.00827992893755436,0.0
40,3,5,0.010132157243788242,0.010132157243788242,0.0
50,3,5,0.01943770796060562,0.01943770796060562,0.0
60,3,5,0.01229977048933506,0.01229977048933506,0.0
70,3,5,-0.0008323825895786285,-0.0008323825895786285,0.0
80,3,5,0.006716008298099041,0.006716008298099041,0.0
90,3,5,0.010398284532129765,0.010398284532129765,0.0
100,3,5,0.009507504291832447,0.009507504291832447,0.0
110,3,5,0.00549694150686264,0.00549694150686264,0.0
120,3,5,0.0019879727624356747,0.0019879727624356747,0.0
130,3,5,0.00184994051232934,0.00184994051232934,0.0
140,3,5,0.018038997426629066,0.018038997426629066,0.0
150,3,5,0.03222759813070297,0.03222759813070297,0.0
160,3,5,0.030693788081407547,0.030693788081407547,0.0
170,3,5,0.025734852999448776,0.025734852999448776,0.0
180,3,5,0.016377976164221764,0.016377976164221764,0.0
190,3,5,0.020832011476159096,0.020832011476159096,0.0
200,3,5,0.03760533034801483,0.03760533034801483,0.0
210,3,5,0.06153024733066559,0.06153024733066559,0.0
220,3,5,0.11330641806125641,0.11330641806125641,0.0
230,3,5,0.12217181921005249,0.12217181921005249,0.0
240,3,5,0.10206954181194305,0.10206954181194305,0.0
250,3,5,0.1064910739660263,0.1064910739660263,0.0
260,3,5,0.10159096866846085,0.10159096866846085,0.0
270,3,5,0.11874522268772125,0.11874522268772125,0.0
280,3,5,0.09121164679527283,0.09121164679527283,0.0
290,3,5,0.15383823215961456,0.15383823215961456,0.0
300,3,5,0.14873945713043213,0.14873945713043213,0.0
310,3,5,0.16682156920433044,0.16682156920433044,0.0
320,3,5,0.2090175598859787,0.2090175598859787,0.0
330,3,5,0.23573976755142212,0.23573976755142212,0.0
340,3,5,0.23934152722358704,0.23934152722358704,0.0
350,3,5,0.19851365685462952,0.19851365685462952,0.0
360,3,5,0.17966246604919434,0.17966246604919434,0.0
370,3,5,0.1816580891609192,0.1816580891609192,0.0
380,3,5,0.19269612431526184,0.19269612431526184,0.0
390,3,5,0.26026228070259094,0.26026228070259094,0.0
400,3,5,0.2549642324447632,0.2549642324447632,0.0
410,3,5,0.29160821437835693,0.29160821437835693,0.0
420,3,5,0.2617528736591339,0.2617528736591339,0.0
430,3,5,0.18403443694114685,0.18403443694114685,0.0
440,3,5,0.15990695357322693,0.15990695357322693,0.0
450,3,5,0.11953826248645782,0.11953826248645782,0.0
460,3,5,0.19093026220798492,0.19093026220798492,0.0
470,3,5,0.21453580260276794,0.21453580260276794,0.0
480,3,5,0.17992602288722992,0.17992602288722992,0.0
490,3,5,0.1570657342672348,0.1570657342672348,0.0
500,3,5,0.13462822139263153,0.13462822139263153,0.0
510,3,5,0.18040737509727478,0.18040737509727478,0.0
520,3,5,0.20842888951301575,0.20842888951301575,0.0
530,3,5,0.17101168632507324,0.17101168632507324,0.0
540,3,5,0.21411772072315216,0.21411772072315216,0.0
550,3,5,0.22209703922271729,0.22209703922271729,0.0
560,3,5,0.21270515024662018,0.21270515024662018,0.0
570,3,5,0.2544316053390503,0.2544316053390503,0.0
580,3,5,0.20979687571525574,0.20979687571525574,0.0
590,3,5,0.20065638422966003,0.20065638422966003,0.0
600,3,5,0.19451940059661865,0.19451940059661865,0.0
610,3,5,0.1639646589756012,0.1639646589756012,0.0
620,3,5,0.16363368928432465,0.16363368928432465,0.0
630,3,5,0.15890051424503326,0.15890051424503326,0.0
640,3,5,0.07934628427028656,0.07934628427028656,0.0
650,3,5,0.03161068260669708,0.03161068260669708,0.0
660,3,5,0.04788375273346901,0.04788375273346901,0.0
670,3,5,0.10943180322647095,0.10943180322647095,0.0
680,3,5,0.1053529903292656,0.1053529903292656,0.0
690,3,5,0.09509098529815674,0.09509098529815674,0.0
700,3,5,0.14573906362056732,0.14573906362056732,0.0
710,3,5,0.12322616577148438,0.12322616577148438,0.0
720,3,5,0.13825178146362305,0.13825178146362305,0.0
730,3,5,0.1607000231742859,0.1607000231742859,0.0
740,3,5,0.1551613062620163,0.1551613062620163,0.0
750,3,5,0.13153675198554993,0.13153675198554993,0.0
760,3,5,0.17657595872879028,0.17657595872879028,0.0
770,3,5,0.19340914487838745,0.19340914487838745,0.0
780,3,5,0.2398160994052887,0.2398160994052887,0.0
790,3,5,0.25324034690856934,0.25324034690856934,0.0
800,3,5,0.21945959329605103,0.21945959329605103,0.0
810,3,5,0.25394120812416077,0.25394120812416077,0.0
820,3,5,0.27422887086868286,0.27422887086868286,0.0
830,3,5,0.2390618771314621,0.2390618771314621,0.0
840,3,5,0.2775193750858307,0.2775193750858307,0.0
850,3,5,0.177301287651062,0.177301287651062,0.0
860,3,5,0.22340717911720276,0.22340717911720276,0.0
870,3,5,0.20587080717086792,0.20587080717086792,0.0
880,3,5,0.21744397282600403,0.21744397282600403,0.0
890,3,5,0.18480384349822998,0.18480384349822998,0.0
900,3,5,0.13149476051330566,0.13149476051330566,0.0
910,3,5,0.17630228400230408,0.17630228400230408,0.0
920,3,5,0.1855314075946808,0.1855314075946808,0.0
930,3,5,0.18336215615272522,0.18336215615272522,0.0
940,3,5,0.16383537650108337,0.16383537650108337,0.0
950,3,5,0.12667381763458252,0.12667381763458252,0.0
960,3,5,0.14510923624038696,0.14510923624038696,0.0
970,3,5,0.12247641384601593,0.12247641384601593,0.0
980,3,5,0.170030415058136,0.170030415058136,0.0
990,3,5,0.1847827434539795,0.1847827434539795,0.0
1000,3,5,0.23020648956298828,0.23020648956298828,0.0
1010,3,5,0.23020648956298828,0.23020648956298828,0.0
1020,3,5,0.23020648956298828,0.23020648956298828,0.0
1030,3,5,0.23020648956298828,0.23020648956298828,0.0
1040,3,5,0.23020648956298828,0.23020648956298828,0.0
1050,3,5,0.23020648956298828,0.23020648956298828,0.0
1060,3,5,0.23020648956298828,0.23020648956298828,0.0
1070,3,5,0.23020648956298828,0.23020648956298828,0.0
1080,3,5,0.23020648956298828,0.23020648956298828,0.0
1090,3,5,0.23020648956298828,0.23020648956298828,0.0
1100,3,5,0.23020648956298828,0.23020648956298828,0.0
1110,3,5,0.23020648956298828,0.23020648956298828,0.0
1120,3,5,0.23020648956298828,0.23020648956298828,0.0
1130,3,5,0.23020648956298828,0.23020648956298828,0.0
1140,3,5,0.23020648956298828,0.23020648956298828,0.0
1150,3,5,0.23020648956298828,0.23020648956298828,0.0
1160,3,5,0.23020648956298828,0.23020648956298828,0.0
1170,3,5,0.23020648956298828,0.23020648956298828,0.0
1180,3,5,0.23020648956298828,0.23020648956298828,0.0
1190,3,5,0.23020648956298828,0.23020648956298828,0.0
1200,3,5,0.23020648956298828,0.23020648956298828,0.0
1210,3,5,0.23020648956298828,0.23020648956298828,0.0
1220,3,5,0.23020648956298828,0.23020648956298828,0.0
1230,3,5,0.23020648956298828,0.23020648956298828,0.0
1240,3,5,0.23020648956298828,0.23020648956298828,0.0
1250,3,5,0.23020648956298828,0.23020648956298828,0.0
1260,3,5,0.23020648956298828,0.23020648956298828,0.0
1270,3,5,0.23020648956298828,0.23020648956298828,0.0
1280,3,5,0.23020648956298828,0.23020648956298828,0.0
1290,3,5,0.23020648956298828,0.23020648956298828,0.0
1300,3,5,0.23020648956298828,0.23020648956298828,0.0
1310,3,5,0.23020648956298828,0.23020648956298828,0.0
1320,3,5,0.23020648956298828,0.23020648956298828,0.0
1330,3,5,0.23020648956298828,0.23020648956298828,0.0
1340,3,5,0.23020648956298828,0.23020648956298828,0.0
1350,3,5,0.23020648956298828,0.23020648956298828,0.0
1360,3,5,0.23020648956298828,0.23020648956298828,0.0
1370,3,5,0.23020648956298828,0.23020648956298828,0.0
1380,3,5,0.23020648956298828,0.23020648956298828,0.0
1390,3,5,0.23020648956298828,0.23020648956298828,0.0
1400,3,5,0.23020648956298828,0.23020648956298828,0.0
1410,3,5,0.23020648956298828,0.23020648956298828,0.0
1420,3,5,0.23020648956298828,0.23020648956298828,0.0
1430,3,5,0.23020648956298828,0.23020648956298828,0.0
1440,3,5,0.23020648956298828,0.23020648956298828,0.0
1450,3,5,0.23020648956298828,0.23020648956298828,0.0
1460,3,5,0.23020648956298828,0.23020648956298828,0.0
1470,3,5,0.23020648956298828,0.23020648956298828,0.0
1480,3,5,0.23020648956298828,0.23020648956298828,0.0
1490,3,5,0.23020648956298828,0.23020648956298828,0.0
1500,3,5,0.23020648956298828,0.23020648956298828,0.0
1510,3,5,0.23020648956298828,0.23020648956298828,0.0
1520,3,5,0.23020648956298828,0.23020648956298828,0.0
1530,3,5,0.23020648956298828,0.23020648956298828,0.0
1540,3,5,0.23020648956298828,0.23020648956298828,0.0
1550,3,5,0.23020648956298828,0.23020648956298828,0.0
1560,3,5,0.23020648956298828,0.23020648956298828,0.0
1570,3,5,0.23020648956298828,0.23020648956298828,0.0
1580,3,5,0.23020648956298828,0.23020648956298828,0.0
1590,3,5,0.23020648956298828,0.23020648956298828,0.0
1600,3,5,0.23020648956298828,0.23020648956298828,0.0
1610,3,5,0.23020648956298828,0.23020648956298828,0.0
1620,3,5,0.23020648956298828,0.23020648956298828,0.0
1630,3,5,0.23020648956298828,0.23020648956298828,0.0
1640,3,5,0.23020648956298828,0.23020648956298828,0.0
1650,3,5,0.23020648956298828,0.23020648956298828,0.0
1660,3,5,0.23020648956298828,0.23020648956298828,0.0
1670,3,5,0.23020648956298828,0.23020648956298828,0.0
1680,3,5,0.23020648956298828,0.23020648956298828,0.0
1690,3,5,0.23020648956298828,0.23020648956298828,0.0
1700,3,5,0.23020648956298828,0.23020648956298828,0.0
1710,3,5,0.23020648956298828,0.23020648956298828,0.0
1720,3,5,0.23020648956298828,0.23020648956298828,0.0
1730,3,5,0.23020648956298828,0.23020648956298828,0.0
1740,3,5,0.23020648956298828,0.23020648956298828,0.0
1750,3,5,0.23020648956298828,0.23020648956298828,0.0
1760,3,5,0.23020648956298828,0.23020648956298828,0.0
1770,3,5,0.23020648956298828,0.23020648956298828,0.0
1780,3,5,0.23020648956298828,0.23020648956298828,0.0
1790,3,5,0.23020648956298828,0.23020648956298828,0.0
1800,3,5,0.23020648956298828,0.23020648956298828,0.0
1810,3,5,0.23020648956298828,0.23020648956298828,0.0
1820,3,5,0.23020648956298828,0.23020648956298828,0.0
1830,3,5,0.23020648956298828,0.23020648956298828,0.0
1840,3,5,0.23020648956298828,0.23020648956298828,0.0
1850,3,5,0.23020648956298828,0.23020648956298828,0.0
1860,3,5,0.23020648956298828,0.23020648956298828,0.0
1870,3,5,0.23020648956298828,0.23020648956298828,0.0
1880,3,5,0.23020648956298828,0.23020648956298828,0.0
1890,3,5,0.23020648956298828,0.23020648956298828,0.0
1900,3,5,0.23020648956298828,0.23020648956298828,0.0
1910,3,5,0.23020648956298828,0.23020648956298828,0.0
1920,3,5,0.23020648956298828,0.23020648956298828,0.0
1930,3,5,0.23020648956298828,0.23020648956298828,0.0
1940,3,5,0.23020648956298828,0.23020648956298828,0.0
1950,3,5,0.23020648956298828,0.23020648956298828,0.0
1960,3,5,0.23020648956298828,0.23020648956298828,0.0
1970,3,5,0.23020648956298828,0.23020648956298828,0.0
1980,3,5,0.23020648956298828,0.23020648956298828,0.0
1990,3,5,0.23020648956298828,0.23020648956298828,0.0
0,3,6,0.009367410093545914,0.009367410093545914,0.0
10,3,6,0.01570778340101242,0.01570778340101242,0.0
20,3,6,0.020934805274009705,0.020934805274009705,0.0
30,3,6,0.02530122920870781,0.02530122920870781,0.0
40,3,6,0.0303634200245142,0.0303634200245142,0.0
50,3,6,0.031249837949872017,0.031249837949872017,0.0
60,3,6,0.03534384071826935,0.03534384071826935,0.0
70,3,6,0.03290758281946182,0.03290758281946182,0.0
80,3,6,0.03236915543675423,0.03236915543675423,0.0
90,3,6,0.032775044441223145,0.032775044441223145,0.0
100,3,6,0.04671710729598999,0.04671710729598999,0.0
110,3,6,0.05987740308046341,0.05987740308046341,0.0
120,3,6,0.07257550209760666,0.07257550209760666,0.0
130,3,6,0.06221410259604454,0.06221410259604454,0.0
140,3,6,0.06705412268638611,0.06705412268638611,0.0
150,3,6,0.09207843244075775,0.09207843244075775,0.0
160,3,6,0.11653647571802139,0.11653647571802139,0.0
170,3,6,0.14245450496673584,0.14245450496673584,0.0
180,3,6,0.13924965262413025,0.13924965262413025,0.0
190,3,6,0.18734210729599,0.18734210729599,0.0
200,3,6,0.20410475134849548,0.20410475134849548,0.0
210,3,6,0.24955283105373383,0.24955283105373383,0.0
220,3,6,0.26732057332992554,0.26732057332992554,0.0
230,3,6,0.29046696424484253,0.29046696424484253,0.0
240,3,6,0.27862006425857544,0.27862006425857544,0.0
250,3,6,0.28832608461380005,0.28832608461380005,0.0
260,3,6,0.2721671164035797,0.2721671164035797,0.0
270,3,6,0.2904551327228546,0.2904551327228546,0.0
280,3,6,0.26229795813560486,0.26229795813560486,0.0
290,3,6,0.30010125041007996,0.30010125041007996,0.0
300,3,6,0.2988758981227875,0.2988758981227875,0.0
310,3,6,0.34433889389038086,0.34433889389038086,0.0
320,3,6,0.373897522687912,0.373897522687912,0.0
330,3,6,0.40247398614883423,0.40247398614883423,0.0
340,3,6,0.4086678624153137,0.4086678624153137,0.0
350,3,6,0.4246390461921692,0.4246390461921692,0.0
360,3,6,0.4055721163749695,0.4055721163749695,0.0
370,3,6,0.45148131251335144,0.45148131251335144,0.0
380,3,6,0.4949530065059662,0.4949530065059662,0.0
390,3,6,0.5200775265693665,0.5200775265693665,0.0
400,3,6,0.5443563461303711,0.5443563461303711,0.0
410,3,6,0.5850058794021606,0.5850058794021606,0.0
420,3,6,0.5828631520271301,0.5828631520271301,0.0
430,3,6,0.5249398350715637,0.5249398350715637,0.0
440,3,6,0.5027769804000854,0.5027769804000854,0.0
450,3,6,0.44018441438674927,0.44018441438674927,0.0
460,3,6,0.45147955417633057,0.45147955417633057,0.0
470,3,6,0.4776517152786255,0.4776517152786255,0.0
480,3,6,0.45879030227661133,0.45879030227661133,0.0
490,3,6,0.43718844652175903,0.43718844652175903,0.0
500,3,6,0.47575628757476807,0.47575628757476807,0.0
510,3,6,0.5234248638153076,0.5234248638153076,0.0
520,3,6,0.5725746154785156,0.5725746154785156,0.0
530,3,6,0.5409481525421143,0.5409481525421143,0.0
540,3,6,0.5870833396911621,0.5870833396911621,0.0
550,3,6,0.6183925271034241,0.6183925271034241,0.0
560,3,6,0.6067288517951965,0.6067288517951965,0.0
570,3,6,0.6384949684143066,0.6384949684143066,0.0
580,3,6,0.5769505500793457,0.5769505500793457,0.0
590,3,6,0.6027368903160095,0.6027368903160095,0.0
600,3,6,0.5937503576278687,0.5937503576278687,0.0
610,3,6,0.5809227228164673,0.5809227228164673,0.0
620,3,6,0.5932795405387878,0.5932795405387878,0.0
630,3,6,0.5576387047767639,0.5576387047767639,0.0
640,3,6,0.5330123901367188,0.5330123901367188,0.0
650,3,6,0.46765416860580444,0.46765416860580444,0.0
660,3,6,0.4792101979255676,0.4792101979255676,0.0
670,3,6,0.55150306224823,0.55150306224823,0.0
680,3,6,0.5861851572990417,0.5861851572990417,0.0
690,3,6,0.602972149848938,0.602972149848938,0.0
700,3,6,0.6532566547393799,0.6532566547393799,0.0
710,3,6,0.6346180438995361,0.6346180438995361,0.0
720,3,6,0.6773523092269897,0.6773523092269897,0.0
730,3,6,0.6981584429740906,0.6981584429740906,0.0
740,3,6,0.6913087368011475,0.6913087368011475,0.0
750,3,6,0.7438554763793945,0.7438554763793945,0.0
760,3,6,0.7875611782073975,0.7875611782073975,0.0
770,3,6,0.8308020830154419,0.8308020830154419,0.0
780,3,6,0.8607169985771179,0.8607169985771179,0.0
790,3,6,0.87906813621521,0.87906813621521,0.0
800,3,6,0.8508222699165344,0.8508222699165344,0.0
810,3,6,0.8456358909606934,0.8456358909606934,0.0
820,3,6,0.8509974479675293,0.8509974479675293,0.0
830,3,6,0.7817554473876953,0.7817554473876953,0.0
840,3,6,0.8385115265846252,0.8385115265846252,0.0
850,3,6,0.7855197191238403,0.7855197191238403,0.0
860,3,6,0.8408920764923096,0.8408920764923096,0.0
870,3,6,0.7769484519958496,0.7769484519958496,0.0
880,3,6,0.8040110468864441,0.8040110468864441,0.0
890,3,6,0.7720402479171753,0.7720402479171753,0.0
900,3,6,0.7738167643547058,0.7738167643547058,0.0
910,3,6,0.8243715167045593,0.8243715167045593,0.0
920,3,6,0.8325018882751465,0.8325018882751465,0.0
930,3,6,0.8315674662590027,0.8315674662590027,0.0
940,3,6,0.8594928979873657,0.8594928979873657,0.0
950,3,6,0.8062729239463806,0.8062729239463806,0.0
960,3,6,0.8125239610671997,0.8125239610671997,0.0
970,3,6,0.7793306708335876,0.7793306708335876,0.0
980,3,6,0.828569233417511,0.828569233417511,0.0
990,3,6,0.8454141020774841,0.8454141020774841,0.0
1000,3,6,0.8733985424041748,0.8733985424041748,0.0
1010,3,6,0.8733985424041748,0.8733985424041748,0.0
1020,3,6,0.8733985424041748,0.8733985424041748,0.0
1030,3,6,0.8733985424041748,0.8733985424041748,0.0
1040,3,6,0.8733985424041748,0.8733985424041748,0.0
1050,3,6,0.8733985424041748,0.8733985424041748,0.0
1060,3,6,0.8733985424041748,0.8733985424041748,0.0
1070,3,6,0.8733985424041748,0.8733985424041748,0.0
1080,3,6,0.8733985424041748,0.8733985424041748,0.0
1090,3,6,0.8733985424041748,0.8733985424041748,0.0
1100,3,6,0.8733985424041748,0.8733985424041748,0.0
1110,3,6,0.8733985424041748,0.8733985424041748,0.0
1120,3,6,0.8733985424041748,0.8733985424041748,0.0
1130,3,6,0.8733985424041748,0.8733985424041748,0.0
1140,3,6,0.8733985424041748,0.8733985424041748,0.0
1150,3,6,0.8733985424041748,0.8733985424041748,0.0
1160,3,6,0.8733985424041748,0.8733985424041748,0.0
1170,3,6,0.8733985424041748,0.8733985424041748,0.0
1180,3,6,0.8733985424041748,0.8733985424041748,0.0
1190,3,6,0.8733985424041748,0.8733985424041748,0.0
1200,3,6,0.8733985424041748,0.8733985424041748,0.0
1210,3,6,0.8733985424041748,0.8733985424041748,0.0
1220,3,6,0.8733985424041748,0.8733985424041748,0.0
1230,3,6,0.8733985424041748,0.8733985424041748,0.0
1240,3,6,0.8733985424041748,0.8733985424041748,0.0
1250,3,6,0.8733985424041748,0.8733985424041748,0.0
1260,3,6,0.8733985424041748,0.8733985424041748,0.0
1270,3,6,0.8733985424041748,0.8733985424041748,0.0
1280,3,6,0.8733985424041748,0.8733985424041748,0.0
1290,3,6,0.8733985424041748,0.8733985424041748,0.0
1300,3,6,0.8733985424041748,0.8733985424041748,0.0
1310,3,6,0.8733985424041748,0.8733985424041748,0.0
1320,3,6,0.8733985424041748,0.8733985424041748,0.0
1330,3,6,0.8733985424041748,0.8733985424041748,0.0
1340,3,6,0.8733985424041748,0.8733985424041748,0.0
1350,3,6,0.8733985424041748,0.8733985424041748,0.0
1360,3,6,0.8733985424041748,0.8733985424041748,0.0
1370,3,6,0.8733985424041748,0.8733985424041748,0.0
1380,3,6,0.8733985424041748,0.8733985424041748,0.0
1390,3,6,0.8733985424041748,0.8733985424041748,0.0
1400,3,6,0.8733985424041748,0.8733985424041748,0.0
1410,3,6,0.8733985424041748,0.8733985424041748,0.0
1420,3,6,0.8733985424041748,0.8733985424041748,0.0
1430,3,6,0.8733985424041748,0.8733985424041748,0.0
1440,3,6,0.8733985424041748,0.8733985424041748,0.0
1450,3,6,0.8733985424041748,0.8733985424041748,0.0
1460,3,6,0.8733985424041748,0.8733985424041748,0.0
1470,3,6,0.8733985424041748,0.8733985424041748,0.0
1480,3,6,0.8733985424041748,0.8733985424041748,0.0
1490,3,6,0.8733985424041748,0.8733985424041748,0.0
1500,3,6,0.8733985424041748,0.8733985424041748,0.0
1510,3,6,0.8733985424041748,0.8733985424041748,0.0
1520,3,6,0.8733985424041748,0.8733985424041748,0.0
1530,3,6,0.8733985424041748,0.8733985424041748,0.0
1540,3,6,0.8733985424041748,0.8733985424041748,0.0
1550,3,6,0.8733985424041748,0.8733985424041748,0.0
1560,3,6,0.8733985424041748,0.8733985424041748,0.0
1570,3,6,0.8733985424041748,0.8733985424041748,0.0
1580,3,6,0.8733985424041748,0.8733985424041748,0.0
1590,3,6,0.8733985424041748,0.8733985424041748,0.0
1600,3,6,0.8733985424041748,0.8733985424041748,0.0
1610,3,6,0.8733985424041748,0.8733985424041748,0.0
1620,3,6,0.8733985424041748,0.8733985424041748,0.0
1630,3,6,0.8733985424041748,0.8733985424041748,0.0
1640,3,6,0.8733985424041748,0.8733985424041748,0.0
1650,3,6,0.8733985424041748,0.8733985424041748,0.0
1660,3,6,0.8733985424041748,0.8733985424041748,0.0
1670,3,6,0.8733985424041748,0.8733985424041748,0.0
1680,3,6,0.8733985424041748,0.8733985424041748,0.0
1690,3,6,0.8733985424041748,0.8733985424041748,0.0
1700,3,6,0.8733985424041748,0.8733985424041748,0.0
1710,3,6,0.8733985424041748,0.8733985424041748,0.0
1720,3,6,0.8733985424041748,0.8733985424041748,0.0
1730,3,6,0.8733985424041748,0.8733985424041748,0.0
1740,3,6,0.8733985424041748,0.8733985424041748,0.0
1750,3,6,0.8733985424041748,0.8733985424041748,0.0
1760,3,6,0.8733985424041748,0.8733985424041748,0.0
1770,3,6,0.8733985424041748,0.8733985424041748,0.0
1780,3,6,0.8733985424041748,0.8733985424041748,0.0
1790,3,6,0.8733985424041748,0.8733985424041748,0.0
1800,3,6,0.8733985424041748,0.8733985424041748,0.0
1810,3,6,0.8733985424041748,0.8733985424041748,0.0
1820,3,6,0.8733985424041748,0.8733985424041748,0.0
1830,3,6,0.8733985424041748,0.8733985424041748,0.0
1840,3,6,0.8733985424041748,0.8733985424041748,0.0
1850,3,6,0.8733985424041748,0.8733985424041748,0.0
1860,3,6,0.8733985424041748,0.8733985424041748,0.0
1870,3,6,0.8733985424041748,0.8733985424041748,0.0
1880,3,6,0.8733985424041748,0.8733985424041748,0.0
1890,3,6,0.8733985424041748,0.8733985424041748,0.0
1900,3,6,0.8733985424041748,0.8733985424041748,0.0
1910,3,6,0.8733985424041748,0.8733985424041748,0.0
1920,3,6,0.8733985424041748,0.8733985424041748,0.0
1930,3,6,0.8733985424041748,0.8733985424041748,0.0
1940,3,6,0.8733985424041748,0.8733985424041748,0.0
1950,3,6,0.8733985424041748,0.8733985424041748,0.0
1960,3,6,0.8733985424041748,0.8733985424041748,0.0
1970,3,6,0.8733985424041748,0.8733985424041748,0.0
1980,3,6,0.8733985424041748,0.8733985424041748,0.0
1990,3,6,0.8733985424041748,0.8733985424041748,0.0
0,4,0,-0.0005335290916264057,-0.0005335290916264057,0.0
10,4,0,-0.004497608635574579,-0.004497608635574579,0.0
20,4,0,-0.008230235427618027,-0.008230235427618027,0.0
30,4,0,-0.012482661753892899,-0.012482661753892899,0.0
40,4,0,-0.018588842824101448,-0.018588842824101448,0.0
50,4,0,-0.0198976993560791,-0.0198976993560791,0.0
60,4,0,-0.005456933751702309,-0.005456933751702309,0.0
70,4,0,-0.013086212798953056,-0.013086212798953056,0.0
80,4,0,-0.0011448576115071774,-0.0011448576115071774,0.0
90,4,0,0.010815976187586784,0.010815976187586784,0.0
100,4,0,-0.003570299129933119,-0.003570299129933119,0.0
110,4,0,0.003103002905845642,0.003103002905845642,0.0
120,4,0,0.0008700824691914022,0.0008700824691914022,0.0
130,4,0,-0.009653110057115555,-0.009653110057115555,0.0
140,4,0,-0.021417411044239998,-0.021417411044239998,0.0
150,4,0,-0.019676394760608673,-0.019676394760608673,0.0
160,4,0,-0.027649296447634697,-0.027649296447634697,0.0
170,4,0,-0.05809523165225983,-0.05809523165225983,0.0
180,4,0,-0.0423225462436676,-0.0423225462436676,0.0
190,4,0,-0.03092566877603531,-0.03092566877603531,0.0
200,4,0,-0.03913630545139313,-0.03913630545139313,0.0
210,4,0,-0.0633036345243454,-0.0633036345243454,0.0
220,4,0,-0.07978032529354095,-0.07978032529354095,0.0
230,4,0,-0.06352851539850235,-0.06352851539850235,0.0
240,4,0,-0.08098622411489487,-0.08098622411489487,0.0
250,4,0,-0.10622087121009827,-0.10622087121009827,0.0
260,4,0,-0.10650791227817535,-0.10650791227817535,0.0
270,4,0,-0.1119852215051651,-0.1119852215051651,0.0
280,4,0,-0.13775739073753357,-0.13775739073753357,0.0
290,4,0,-0.176496222615242,-0.176496222615242,0.0
300,4,0,-0.15390311181545258,-0.15390311181545258,0.0
310,4,0,-0.17380282282829285,-0.17380282282829285,0.0
320,4,0,-0.19763591885566711,-0.19763591885566711,0.0
330,4,0,-0.20634828507900238,-0.20634828507900238,0.0
340,4,0,-0.18747061491012573,-0.18747061491012573,0.0
350,4,0,-0.184068500995636,-0.184068500995636,0.0
360,4,0,-0.17697902023792267,-0.17697902023792267,0.0
370,4,0,-0.16727016866207123,-0.16727016866207123,0.0
380,4,0,-0.19281217455863953,-0.19281217455863953,0.0
390,4,0,-0.1923024207353592,-0.1923024207353592,0.0
400,4,0,-0.19625639915466309,-0.19625639915466309,0.0
410,4,0,-0.21938078105449677,-0.21938078105449677,0.0
420,4,0,-0.2355285882949829,-0.2355285882949829,0.0
430,4,0,-0.22675180435180664,-0.22675180435180664,0.0
440,4,0,-0.2123560607433319,-0.2123560607433319,0.0
450,4,0,-0.2074655294418335,-0.2074655294418335,0.0
460,4,0,-0.19199563562870026,-0.19199563562870026,0.0
470,4,0,-0.1876371204853058,-0.1876371204853058,0.0
480,4,0,-0.19219756126403809,-0.19219756126403809,0.0
490,4,0,-0.2007913440465927,-0.2007913440465927,0.0
